ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0098754,detoxification,19/828,166/18860,0.1144578313253012,2.607095046854083,4.4565320760232865,1.2883832033686659e-4,0.015657246403043418,0.014504125591385756,GSTM2/MT1F/DUOX1/ALDH1A1/ALB/MT1X/MT1B/MT1M/MT1G/MT3/NNT/MT1E/RDH12/MT2A/ABCC5/MT1H/GSTM3/GPX3/SOD3,19
GO:0008016,regulation of heart contraction,23/828,225/18860,0.10222222222222223,2.3283950617283953,4.29542719366965,1.512796964352138e-4,0.017913067644559418,0.016593810696699296,MYBPC3/FGF13/KCNE2/TMEM161B/RNLS/HSPB7/GSTM2/DMD/RYR2/KCNJ12/ADM/ADA/KCNQ1/IRX3/CHRM2/CHGA/SLC8A2/ATP1B2/KCNE4/ADRA1B/EDN1/KCNJ8/S100A1,23
GO:0090276,regulation of peptide hormone secretion,22/828,211/18860,0.10426540284360189,2.374934175882043,4.303758659573716,1.5708947681530066e-4,0.01813598009832646,0.016800306152036367,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/F2/TFAP2B/KCNJ11,22
GO:0034765,regulation of monoatomic ion transmembrane transport,29/828,318/18860,0.09119496855345911,2.077218728162124,4.151372615939532,1.7068593321368087e-4,0.019225064380018985,0.01780918183775094,FGF13/KCNE2/KCNJ16/FXYD4/KCNIP3/KCNJ18/GSTM2/DMD/ATP4A/RYR2/KCNJ12/KCNJ15/NEDD4L/PPP3CC/PRKD1/PLA2G1B/KCNQ1/KCNJ13/KCNIP4/F2/LRRC52/ATP1B2/LRRC26/KCNJ10/KCNG4/EDN1/KCNJ8/KCNJ11/HEPH,29
GO:0051960,regulation of nervous system development,38/828,466/18860,0.0815450643776824,1.8574153552694324,4.016045952864007,1.9204273810385526e-4,0.021115556299133417,0.0195604432996007,LINGO2/SMARCD3/FGF13/ROBO3/WASF3/FZD4/OBSL1/PTPRS/GHRL/DBN1/EPHB3/PTPN13/PTPRZ1/NIN/LINGO4/ULK1/ULK2/DAAM2/ZFYVE27/CUX2/MT3/FLRT3/KIT/ABCC8/NEFL/IDH2/CDK18/F2/CHODL/RASSF10/NTN1/SLITRK4/FERD3L/ID4/LRRN1/SYNDIG1/CAMK2B/DKK1,38
GO:0071248,cellular response to metal ion,20/828,186/18860,0.10752688172043011,2.4492234169653524,4.256235865794358,2.0386503022347055e-4,0.021598770451674767,0.02000806982188832,SLC41A1/MT1F/NFATC2/ALAD/BNIP3/PRKAA2/MT1X/MT1B/MT1M/MT1G/MT3/MT1E/ADCY1/GABRB3/TF/MT2A/CPNE4/MT1H/KCNJ10/EDN1,20
GO:0002791,regulation of peptide secretion,22/828,215/18860,0.10232558139534884,2.330749354005168,4.205201875438963,2.0579166303024896e-4,0.021598770451674767,0.02000806982188832,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/F2/TFAP2B/KCNJ11,22
GO:0035725,sodium ion transmembrane transport,20/828,187/18860,0.10695187165775401,2.4361259655377303,4.22920598755009,2.1909016248434812e-4,0.022180446721546357,0.02054690694909266,FGF13/SLC41A1/FXYD4/ATP4B/DMD/SLC5A2/ATP4A/SLC13A3/SLC6A2/SLC9A4/NEDD4L/SLC9A7/SCNN1B/NALCN/SCNN1G/SLC8A2/ATP1B2/SLC9A3/SCN2A/SLC6A5,20
GO:0001822,kidney development,29/828,323/18860,0.08978328173374613,2.0450636394908837,4.0595399835613595,2.2262533756383388e-4,0.022180446721546357,0.02054690694909266,NPHS1/ERBB4/PDGFD/SMAD5/ACVR2B/FREM2/GPC3/WNT6/LAMB2/ACAT1/BCL2L11/COL4A4/BMPER/WDPCP/IRX3/IRX2/PTK7/RET/SIX4/VANGL2/ZBTB16/TMEM59L/KLHL3/GLIS2/TFAP2B/EDN1/NID1/KCNJ8/SIX1,29
GO:0071466,cellular response to xenobiotic stimulus,21/828,202/18860,0.10396039603960396,2.3679867986798677,4.188683982661004,2.287249253086035e-4,0.022180446721546357,0.02054690694909266,KCNE2/FUT1/GSTA3/GSTM2/CYP2C8/GSTA4/PRKAA2/SLC29A1/SULT2A1/ACSM2B/RORC/ADA/KCNQ1/SLC10A1/RORA/ABCC5/PON3/FMO2/GSTM3/EDN1/ALDH3A1,21
