gene,logFC,P.Value,adj.P.Val
XLOC_002650,0.0139812884316193,0.877393498274188,0.9388254187978095
XLOC_012945,0.0187074166339554,0.87748392625069,0.9388582806653694
TMEM207,-0.0051643663553124,0.877519803410826,0.9388582806653694
GPRC6A,0.0180483807985303,0.877520050813814,0.9388582806653694
XLOC_003773,-0.0068121463590489,0.877884583756556,0.9391844431399948
FRMPD3,-0.0121123320503975,0.87791911562268,0.9391844431399948
XLOC_011217,-0.0079853289571547,0.877920778463958,0.9391844431399948
XLOC_003787,-0.0191715702802893,0.87801224470855,0.9392481016123642
XLOC_l2_010984,-0.0069259318050585,0.87810838981838,0.939249455312718
ZNF131,-0.009180883933177,0.878117793974389,0.939249455312718
XLOC_012689,-0.0110735889435598,0.878141073518945,0.939249455312718
XLOC_001929,-0.0037300231404477,0.878179593773399,0.939249455312718
XLOC_005677,-0.0199654462112959,0.87819335860809,0.939249455312718
ZSWIM2,-0.0055062632738898,0.878205271984581,0.939249455312718
H1F0,0.0177611316512101,0.878283465130784,0.9392666893322394
XLOC_003878,-0.0221813194318852,0.878285307705524,0.9392666893322394
FAM75D4,-0.0096105440790887,0.878439293268092,0.9392900168499247
CATSPER3,-0.0119428686147329,0.878452734166992,0.9392900168499247
LTF,0.059137727900815,0.878454528403204,0.9392900168499247
XLOC_l2_015003,-0.0154479142924953,0.878461437136546,0.9392900168499247
SPATC1,-0.0113586099046041,0.878466929124819,0.9392900168499247
CLDN10,0.0183536001676048,0.878520061676193,0.9393126527155629
XLOC_003810,-0.0165544140344029,0.878613201487904,0.9393780610953004
CLMN,0.0096731042994093,0.878846763665803,0.9395935932265214
LOC339535,-0.0075518905881462,0.879099979662954,0.939830121224304
XLOC_011034,-0.014436597839405,0.879230619519352,0.9399355928131945
XLOC_010674,0.001987560815132,0.879344123714148,0.9400227386312386
XLOC_l2_013412,0.0094156458632237,0.879395811661388,0.9400437986725182
LOC729696,0.0116660099604258,0.879529552694495,0.9400927448953944
OR4X1,-0.0214251495571198,0.879536970771199,0.9400927448953944
XLOC_014047,0.0105542453387997,0.87953756706475,0.9400927448953944
LOC51145,-0.0054225294588317,0.87961797268949,0.9401444930680366
XLOC_006508,0.0144714556687233,0.879785825260575,0.9402711379732458
XLOC_013909,-0.0051337307356003,0.8798156345727,0.9402711379732458
LOC440356,0.0161263805617737,0.879852668101206,0.9402711379732458
SCGB2A2,0.0037332861245897,0.879868889292947,0.9402711379732458
XLOC_l2_011413,-0.005869626044215,0.879928058138211,0.9402711379732458
XLOC_l2_009884,0.0160487028884297,0.879928434617538,0.9402711379732458
OR8B3,-0.0160054918765931,0.880024690342165,0.9403398029224282
GJA4,-0.0214037635914393,0.880091217783951,0.9403602806890585
XLOC_012880,-0.023340041078828,0.880107850835462,0.9403602806890585
OR6C70,-0.009847548564335,0.880155955573618,0.9403676302323615
XLOC_002926,0.0058430299799283,0.880178726174002,0.9403676302323615
KIAA2018,-0.0097219060833113,0.880312500617732,0.940476362082082
XLOC_012388,0.0109476559246131,0.880444578639568,0.9405373063104481
XLOC_l2_007571,0.0095332835041159,0.88045147226225,0.9405373063104481
XLOC_011583,0.0099792011365604,0.880477303914561,0.9405373063104481
POLR1E,0.0090328942936404,0.880506554107427,0.9405373063104481
LOC389607,-0.0231030988763719,0.880529566779616,0.9405373063104481
XLOC_003636,0.0037984723127968,0.880572870274425,0.9405493752862107
XLOC_010294,-0.0054659238642502,0.880656749280588,0.9406047809506786
LOC390877,0.0031048424028257,0.880705909950291,0.9406231022539304
XLOC_013674,-0.0089013324963342,0.880799591604658,0.9406889703847691
XLOC_008796,0.003612996789662,0.880895587193715,0.9407573049076566
XLOC_000972,-0.0063064122282918,0.881075510523131,0.9408893750505486
DYNC2H1,-0.0188899816835861,0.881083285742177,0.9408893750505486
XLOC_011030,0.0157944850862948,0.881129459442511,0.94090449308152
LOC100133123,0.011710800883677,0.881295405001341,0.9409472337666377
XLOC_l2_004950,0.0251498966158463,0.881300675635083,0.9409472337666377
RHBDF2,0.0141636866883958,0.881316915476006,0.9409472337666377
TRPS1,0.0136074438439913,0.881348757752741,0.9409472337666377
MSRB3,-0.025094726947855,0.881352204705979,0.9409472337666377
XLOC_004839,-0.0124081856858986,0.881401400545851,0.9409472337666377
PPP1R14B,0.009026847243577,0.881416538428967,0.9409472337666377
TSNAX,0.006259629444262,0.881438558235014,0.9409472337666377
HSP90AB4P,-0.0058223916591042,0.881457647529452,0.9409472337666377
XLOC_000292,-0.0145024406958913,0.881518650918997,0.9409569499052512
XLOC_l2_009332,-0.0147949982404763,0.881530786198155,0.9409569499052512
XLOC_011648,0.0033410219192677,0.881629954207852,0.9409881290300712
XLOC_l2_005517,0.026805449533843,0.881674294098287,0.9409881290300712
XLOC_002145,0.002945619396224,0.881698505689632,0.9409881290300712
PDE3A,0.0127621972257741,0.881707655770084,0.9409881290300712
XLOC_010348,-0.0088068537938608,0.881744829259016,0.9409881290300712
XLOC_006688,-0.0203475765435872,0.881752113013138,0.9409881290300712
KIAA0319,-0.025612970456752,0.881834640209924,0.9410081963127965
XLOC_010706,-0.01478581881649,0.881834957344985,0.9410081963127965
TRAT1,0.0230510855290516,0.881874949104868,0.9410167025269184
HFM1,-0.0095650643053009,0.881939224862738,0.9410511197540536
SMAP2,-0.0086500240467746,0.882074233994574,0.9411050102446364
XLOC_002418,-0.0154450225408846,0.882075071009853,0.9411050102446364
ZHX2,-0.0080795495523089,0.882085800571271,0.9411050102446364
XLOC_008809,0.0056400840778885,0.882133803466509,0.9411220582398085
LOC100131320,0.0166853382720209,0.882263000832662,0.9412137966704396
LOC100506114,0.0268643264103341,0.882283846150717,0.9412137966704396
XAB2,-0.0089021178776218,0.882341103677986,0.941219194240493
C1orf192,-0.0182507016046727,0.882352960437103,0.941219194240493
KRTAP5-4,0.0128888332568522,0.882431902625036,0.9412692372089781
XLOC_005194,0.0158348606660739,0.882689731439699,0.9415100837525361
AHSG,-0.0179033160334838,0.882803867140818,0.9415976498941807
XLOC_l2_005245,0.0202923346562129,0.882959334929939,0.9417292928402791
DNAJA2,-0.0075080639878422,0.883087657581017,0.9417627169564323
LOC100506310,-0.0166759355010351,0.883092534599149,0.9417627169564323
CLIP2,-0.0123236502756816,0.883127799908217,0.9417627169564323
LOC286002,-0.0099243224623486,0.883131921048919,0.9417627169564323
PNLIPRP2,0.0600585801411189,0.883150902293532,0.9417627169564323
CAMTA1,-0.0103406103311121,0.883227102157036,0.9417874947576791
XLOC_004643,-0.0145127784165839,0.883238231353491,0.9417874947576791
XLOC_004966,-0.0073795537508023,0.883290475540492,0.941809030374573
RTN4IP1,-0.0095725375103787,0.883404413755518,0.9418635446631096
XLOC_l2_011033,-0.0029275606080032,0.883429362605648,0.9418635446631096
XLOC_003686,-0.0052313934055534,0.883437750396033,0.9418635446631096
XLOC_000475,0.0127189471093558,0.883510720773134,0.9418761520811922
XLOC_001052,-0.0084436921359645,0.883518424598963,0.9418761520811922
XLOC_009935,0.0023321800006606,0.883545724805169,0.9418761520811922
XLOC_014019,0.0074901415524764,0.883634842724772,0.9419145289728174
LOC100505675,0.014565883866422,0.883645826996753,0.9419145289728174
XLOC_003629,0.0019448673899118,0.883712656075055,0.9419277117789236
XLOC_l2_002067,-0.0129269296493759,0.88372229716784,0.9419277117789236
FAM155A,-0.0218723855557199,0.883780142092241,0.9419552031264925
FLJ38122,0.0060633385705506,0.883876180768707,0.9420233988696148
XLOC_004417,-0.0053737545914682,0.883968547780815,0.942061464855841
KRTAP17-1,0.002679257260719,0.883976009080736,0.942061464855841
CYP24A1,0.00697474572663,0.884024880951669,0.9420793850457863
XLOC_001731,-0.0127289691227059,0.884118912296047,0.9421454273172902
ANKS1B,-0.0149674104674831,0.884197450102713,0.9421949549881624
XLOC_005526,-0.0049739095065202,0.88424774522515,0.9422143849411425
NDUFA10,-0.0103721763795948,0.884533625800548,0.9424547689344435
LOC100132800,-0.0181685802427469,0.884537479132633,0.9424547689344435
XLOC_006248,0.0075742402473233,0.884654857327544,0.9425334135778544
CREB3L2,0.0085578552683962,0.884700520267627,0.9425334135778544
XLOC_010023,0.0072805367368922,0.884760209306331,0.9425334135778544
FLRT2,-0.0193946598911894,0.884770306963442,0.9425334135778544
OR5AS1,-0.0082717407875312,0.884788746597684,0.9425334135778544
XLOC_002055,-0.0062952220444139,0.884803723076965,0.9425334135778544
SNORD20,0.0056111376782437,0.884906436601597,0.9425697226092233
ATOH8,0.0125207496212476,0.884932061463892,0.9425697226092233
XLOC_008535,-0.0093635828574314,0.884934028056046,0.9425697226092233
XLOC_013256,-0.0224745275846958,0.885110851815891,0.9427007350350731
TPTE2P2,-0.0173178412661283,0.885121184899373,0.9427007350350731
XLOC_l2_007096,0.0059396018696193,0.885326229485237,0.9428849471664906
OR11L1,0.0071149562386283,0.885383827015688,0.9429121184394651
XLOC_004858,0.0025315210233967,0.885417621554989,0.9429139390584874
MTA3,-0.0064118263862642,0.885528754977953,0.9429981175958286
PLA2G16,0.0113659639823247,0.885749562950435,0.9431990780486769
CYC1,0.0105125643935189,0.885908659991868,0.9433343128316611
Q8WNA4,0.0225073111828271,0.885944651553878,0.9433384572414989
XLOC_007393,-0.0106432055002714,0.886091295707147,0.9434300669804726
LOC100507240,0.0045731722455666,0.886097572497907,0.9434300669804726
XLOC_004813,0.0099821691365771,0.886126995333537,0.9434300669804726
TNFSF11,0.0121784643263134,0.886190608986912,0.9434432155137014
FAM73B,0.009775218224882,0.886203551254108,0.9434432155137014
XLOC_012139,0.0206858924619353,0.886267419987344,0.9434589935944306
RPA2,-0.0050559936777734,0.886307741201459,0.9434589935944306
ANKRD36,0.0189289347377191,0.886314682698892,0.9434589935944306
KPRP,0.0175317574572293,0.886354574725586,0.9434672839304401
EFCAB10,0.012058625183311,0.886488975253044,0.9435375673556969
XLOC_009681,0.0174017661397969,0.886530113141143,0.9435375673556969
XLOC_007693,0.002669422472264,0.886584953437107,0.9435375673556969
XLOC_008188,0.0130802808112715,0.886607183479981,0.9435375673556969
XLOC_004710,0.0144166435743269,0.88663487577312,0.9435375673556969
MMP20,-0.007334105978642,0.886641159804374,0.9435375673556969
LOC100507570,0.0118553941793946,0.886645347083671,0.9435375673556969
DPYD,0.0110609886334876,0.88669242181922,0.9435534957606995
LOC100129292,-0.0169954246004718,0.886787592558548,0.9436206014233691
XLOC_013551,-0.0060554095797533,0.886947840681085,0.9437481413268726
XLOC_010602,0.0196083962008009,0.886971677672799,0.9437481413268726
XLOC_009327,-0.008999364751852,0.887042773109905,0.9437865382318382
EXTL1,0.0159309277032151,0.887071993978489,0.9437865382318382
LRRC18,0.0207822163789078,0.887259562503129,0.9439519249481213
XLOC_003455,0.0134878720477933,0.887455120898781,0.944092482574321
MYT1,0.0104075281127494,0.887498595049631,0.944092482574321
PRAME,0.0093324213244045,0.88754590657477,0.944092482574321
CDC20B,0.0073697965099206,0.88756435000096,0.944092482574321
PLCE1,0.0112091632259474,0.887567854647148,0.944092482574321
SNAPIN,0.0053405641899573,0.887584429054237,0.944092482574321
USP39,0.0042239558020593,0.887646849862767,0.9441247058909518
ACBD4,0.0101123468666424,0.887853534280283,0.9443103639183873
OR51A4,-0.0071981604488113,0.887898103002136,0.9443235904395908
XLOC_004917,0.0145104052954361,0.88805232706371,0.9444534356656284
XLOC_004385,0.0142750504870204,0.888189105535572,0.9445310753672296
ACSM4,-0.0169746928536814,0.888195091169778,0.9445310753672296
XLOC_002663,-0.0076464286192063,0.888250620377899,0.9445310753672296
FAM122B,0.0073592596846374,0.888257563490282,0.9445310753672296
SAT1,-0.0115281027051459,0.888286030386535,0.9445310753672296
AKT2,0.0100468380517471,0.888440601777476,0.944590342345602
XLOC_001338,-0.003803800352844,0.88844105454476,0.944590342345602
XLOC_008995,-0.013776863593677,0.888455143947363,0.944590342345602
LOC727677,0.0026745520993714,0.888470336297711,0.944590342345602
LOC100505536,-0.0080214595042449,0.888541972055596,0.9446323291527641
XLOC_008111,-0.0034458919352458,0.888648816384891,0.9447117427260592
LOC100506351,-0.0037616583004658,0.888682354741964,0.9447132226860856
XLOC_l2_005916,0.0102818302448788,0.888722281123234,0.9447214930785502
TLX3,0.0018184175392725,0.888786250639798,0.944755320063746
CLECL1,0.0264673877641965,0.888867239932531,0.9448072355012016
DGKE,0.0242453499454593,0.888903211367812,0.9448112979014525
XLOC_004624,0.0105140101695604,0.888966758015063,0.9448446685188668
RSPO1,0.0077051878437237,0.889031141476052,0.9448789261038739
MLANA,-0.0059427669001133,0.889064738966144,0.9448804624886822
C3orf25,0.0105388226106715,0.889125118266897,0.9449104609130138
LOC100505576,0.0177402443070735,0.889184353520244,0.9449392413847159
XLOC_000052,-0.0049345291167557,0.889318978728081,0.9449774653695305
CDC14C,0.0081384109497202,0.889323444538332,0.9449774653695305
LOC100506408,-0.0050975889017941,0.889417450636029,0.9449774653695305
XLOC_010610,-0.0058649058768107,0.889450992893204,0.9449774653695305
XLOC_l2_002290,0.0173338160540817,0.889456161389738,0.9449774653695305
XLOC_013788,0.0151764114154727,0.889458041377404,0.9449774653695305
HRCT1,0.0279749653442867,0.889471341164113,0.9449774653695305
CCDC144NL,0.0031140554455619,0.889480577587016,0.9449774653695305
XLOC_000141,-0.0062883147808432,0.889517366078788,0.9449774653695305
XLOC_006892,-0.0182651971742875,0.889550228253597,0.9449774653695305
RNF133,-0.0021017533098135,0.889574029517084,0.9449774653695305
SPANXA1,0.0082219297896606,0.889788009941123,0.9451502783855255
LOC100507531,-0.0136605185399181,0.88982150186463,0.9451502783855255
GIMAP4,-0.0173254566329701,0.889836246642561,0.9451502783855255
TSGA10IP,0.016120070590478,0.889865354996907,0.9451502783855255
LSM12,0.0072436016970813,0.890007719393602,0.9452673240888751
CSHL1,-0.0116866431681211,0.890090034347606,0.9453205857904465
CCDC83,0.0116350247966868,0.890145950966644,0.9453277396755999
XLOC_008007,-0.0211940223549392,0.890180555894728,0.9453277396755999
LOC100130542,0.01427423976664,0.89020957995723,0.9453277396755999
CLK3,-0.0123821840066416,0.890225438802308,0.9453277396755999
ADAM6,0.0024153281996259,0.890299294024272,0.945372006532205
LOC100506804,-0.015768817931729,0.890557204393187,0.9455865908451268
XLOC_l2_013427,0.0049042519232751,0.890565729597503,0.9455865908451268
IKBKB,-0.0075886526933075,0.890605407984628,0.9455945565176577
FAM129C,-0.0193693824751029,0.890749158184996,0.9457130152001685
XLOC_005919,-0.0235778305345491,0.890890477774364,0.9458288848247176
XLOC_012811,0.0123680412309934,0.890953361213084,0.945861476025219
XLOC_l2_007286,0.0031146574135385,0.891039554516658,0.9459188103939437
ANKRD20A4,-0.0078223060286155,0.891086760959861,0.9459347540488511
PTGFR,-0.0115693081413477,0.891142963074116,0.9459602455778263
RXFP2,0.0018979508983429,0.891186047139701,0.9459718107831225
LOC646719,-0.0163893057620896,0.891373612307933,0.9461367327086913
THPO,-0.0098947940523932,0.891465539736102,0.9461964133105536
C9orf131,-0.0117891443155158,0.891531664783161,0.9461964133105536
XLOC_l2_015336,0.0097262635788912,0.891571687211534,0.9461964133105536
XLOC_001287,-0.0184438039153445,0.891574092703685,0.9461964133105536
MIP,0.0125217212983997,0.891611219544993,0.9461964133105536
SGK3,0.0065843855915046,0.891698209137423,0.9461964133105536
UPK3B,-0.0129000378071904,0.891708543955891,0.9461964133105536
ZDHHC13,-0.0075296295284763,0.891729463482692,0.9461964133105536
C15orf26,0.0051657558795408,0.891785906526209,0.9461964133105536
AGBL2,0.0170123453474882,0.891797092805538,0.9461964133105536
XLOC_013072,0.016346243090573,0.891798662254645,0.9461964133105536
ASMT,-0.0171605391535881,0.891829646068748,0.9461964133105536
LINC00474,0.0018531736358427,0.891854210959728,0.9461964133105536
SPDYE3,-0.0100549967536474,0.891880592252472,0.9461964133105536
XLOC_012379,0.0077523528617311,0.891945807056793,0.9462314409712307
DRD3,0.0163192014795253,0.892041361135976,0.9462986507260608
XLOC_008039,0.0095131944990334,0.892145890433246,0.9463753764096243
XLOC_014014,0.0159638330098733,0.892243074322442,0.9464443049336917
XLOC_002552,0.0061317271092824,0.89228805662984,0.9464578578011167
FAM53B,0.0110887450980806,0.892365722519569,0.9464778447971938
XLOC_004493,-0.0040813808810518,0.892371312224059,0.9464778447971938
LOC100507058,-0.0154475904047722,0.892500051686626,0.9465561664828944
LOC100505633,0.0166341981714115,0.892547927074617,0.9465561664828944
XLOC_012676,0.0157011763016606,0.892564625107687,0.9465561664828944
XLOC_009158,0.0030967881719385,0.892581045653475,0.9465561664828944
XLOC_010803,-0.0080729589743591,0.892606201229769,0.9465561664828944
LOC644669,0.0025348720477842,0.892680794207671,0.9465942091672105
LOC150568,0.0106673197155429,0.892765113651019,0.9465942091672105
psiTPTE22,-0.0126714580482004,0.892793716439187,0.9465942091672105
XLOC_006288,0.0094827700773245,0.892838368383199,0.9465942091672105
XLOC_001609,0.0066171642476595,0.892838956126586,0.9465942091672105
LINC00032,0.0058950077565493,0.892871314089009,0.9465942091672105
XLOC_014333,0.0064388829925661,0.892884283499943,0.9465942091672105
ST6GALNAC3,0.0145424589061669,0.892901090346229,0.9465942091672105
HECTD2,0.0136557134388826,0.892931967692031,0.9465942091672105
MGC4294,-0.0156496178201504,0.89304012020809,0.946674712429223
H1FX,0.008222485959962,0.893105160675342,0.9466799099244834
ILDR2,-0.0084489669693108,0.893109449525531,0.9466799099244834
XLOC_001355,0.016018003029086,0.893187272192816,0.9467282534517233
XLOC_l2_005622,0.0159514086756789,0.893236904907429,0.9467348278736315
SNORD115-32,0.0157698876410157,0.893302480347504,0.9467348278736315
C1QTNF9B,-0.0149900469581863,0.893304477755471,0.9467348278736315
FOXB2,-0.0143356811818607,0.893322334862386,0.9467348278736315
ISL2,0.014477072215066,0.893404552950888,0.9467878187631422
ESRG,0.0044747336712784,0.893461970603545,0.9468145244517878
XLOC_l2_014219,0.0052327773726483,0.893506440710629,0.9468275080086527
XLOC_l2_001066,-0.0129449836506179,0.893574998006563,0.9468501274563956
LOC285766,0.0195589228165733,0.893592224207266,0.9468501274563956
DNAJC15,-0.0080005755788352,0.893734630575762,0.9469358895674522
IL17RC,-0.0091876239079047,0.893737606129455,0.9469358895674522
LTBP2,-0.017658439617124,0.893789475962715,0.9469567063087558
XLOC_010460,-0.0056446074457239,0.893950601837625,0.9470842048288186
XLOC_002042,-0.0122790441770075,0.894032267861301,0.9470842048288186
XLOC_012255,-0.0063389856415336,0.894055446392733,0.9470842048288186
SPRR3,0.0471450485241758,0.894065047747918,0.9470842048288186
FAM196B,-0.0203946695719948,0.89407095054328,0.9470842048288186
XLOC_014027,0.0116676559840512,0.894136872254805,0.9470880786438514
AIPL1,0.0074953844016776,0.894139477037974,0.9470880786438514
LOC100507131,0.0172076347701768,0.894194612159924,0.9470880786438514
DCHS2,0.0135404181945482,0.894203515657103,0.9470880786438514
RGS22,-0.0160303151022194,0.894255831663173,0.9471093549415212
LOC283403,-0.006045788233574,0.894333283659224,0.9471572503577526
PRICKLE4,0.0163969584231602,0.894457507896853,0.9472190473848527
CCDC155,0.0212178437439858,0.894469336686841,0.9472190473848527
XLOC_010245,-0.017701306913946,0.894488328672398,0.9472190473848527
XLOC_000766,-0.0074595453512547,0.89455695570829,0.9472287813536588
XLOC_007884,-0.0031167267870591,0.894590598199772,0.9472287813536588
GPR89B,0.005314272517527,0.894662504409486,0.9472287813536588
XLOC_005913,0.0060494666833117,0.894664508183938,0.9472287813536588
PARP15,-0.0150626739182522,0.894714676416654,0.9472287813536588
XLOC_011036,0.0080634840293429,0.894717471588484,0.9472287813536588
XLOC_001025,-0.0064366022345174,0.894732356998968,0.9472287813536588
C20orf151,-0.0162118426964382,0.894780710476864,0.9472287813536588
RAB37,-0.0216235252437738,0.894787607157987,0.9472287813536588
USO1,-0.0052364656689132,0.894830143008379,0.9472396888815735
XLOC_008512,0.0200918917187773,0.894888938629136,0.9472678070969653
XLOC_001704,0.0048647055185011,0.894947246137813,0.947295406623615
LOC100505856,0.0175243904600155,0.894997358843601,0.947314330333
XLOC_003477,0.0202994751643786,0.895051263431232,0.9473372660706276
XLOC_006312,-0.0128515515371928,0.895092340802984,0.9473466241048041
PDZD4,0.0074115387685524,0.895253461729977,0.9474830284255461
C4orf27,-0.0067025078853921,0.895319816725231,0.9475161035644853
CCDC89,-0.0174040216908895,0.895349196814542,0.9475161035644853
IQUB,0.0121462661364418,0.895513948125296,0.947656328814454
CDK16,-0.0051239261912581,0.895565041385037,0.9476762723686974
XLOC_l2_004120,-0.0044136691091061,0.895674996960092,0.9477584996458137
PATE1,0.0039491319840776,0.895721431315015,0.947773508442632
DCST2,-0.0153443725057105,0.895906560663663,0.9478724488544538
TMEM182,0.0087382636523285,0.895920499036877,0.9478724488544538
XLOC_002303,-0.0193907295687892,0.895982938926556,0.9478724488544538
DIS3,-0.0165081304654122,0.895984128981735,0.9478724488544538
C18orf1,0.0126064612538075,0.896015255859932,0.9478724488544538
TAS2R8,-0.0090474403909028,0.896023080128748,0.9478724488544538
EFHD2,0.0073777575501523,0.896040713952143,0.9478724488544538
XLOC_006780,-0.0148571601941496,0.896108411718593,0.9479099418179401
XLOC_011248,0.0199319753491776,0.896194619584838,0.9479670114947708
XLOC_010834,0.0015956565812687,0.89649276497697,0.9482284248406371
NDUFA9,0.0081062120785944,0.896516519028581,0.9482284248406371
LOC286382,-0.0132937175954151,0.896538553580439,0.9482284248406371
XLOC_010053,-0.006554473486094,0.896667515499383,0.9483306922480248
IRG1,-0.0168736657991313,0.896737207644224,0.9483517133575341
LOC100653001,0.0224489169571347,0.896781871290995,0.9483517133575341
ACOT6,-0.0148346857292248,0.896784201517826,0.9483517133575341
XLOC_011899,-0.0061327010603653,0.896866552330288,0.9484046720118925
XLOC_006088,0.0027776100594587,0.89691079405369,0.9484173292907974
LOC100128668,0.0108322288783922,0.896958718914109,0.9484338801657912
SNHG6,-0.0100019888207719,0.897130623320846,0.9485798887086938
RRAGB,0.0143445599025349,0.897161358604129,0.9485798887086938
DIEXF,-0.0108432936396081,0.897363111366591,0.9487554955552926
C1orf61,0.0122624514095482,0.897414950938773,0.9487554955552926
KLHDC7A,0.0157549293447663,0.897424297857834,0.9487554955552926
XLOC_011214,-0.0171570269959238,0.897472426927655,0.9487722465754138
MIR600HG,0.0135775396449818,0.897549378107422,0.9488194648856445
NTSR1,-0.016093741962695,0.897635236476274,0.9488760954485356
LOC100505918,0.0075564189736616,0.897675422109157,0.9488844437430367
TBX1,-0.0221464290087781,0.89773389187587,0.9489121179170618
LOC286149,0.0105179374634767,0.897790257339135,0.9489375659143469
SRGAP2,-0.0076270686246742,0.897858557180464,0.9489756259097096
SPANXN4,0.0053298364672755,0.897967125860687,0.9490562430696207
XLOC_008790,0.0061216269062349,0.898010006736673,0.9490627671071936
XLOC_013988,-0.0113131889065097,0.898037887155194,0.9490627671071936
LOC285181,0.0181693149460154,0.898080175826329,0.9490733290367923
XLOC_005523,0.0032052159814177,0.898120409251096,0.9490817183412877
ADH1C,0.0164202728230514,0.898214828558093,0.9491263069623209
FAM48B2,0.007801904091784,0.898227196448757,0.9491263069623209
OR4A47,-0.0114646529250793,0.898393565188291,0.9492679715871535
XLOC_002298,0.0149919125716345,0.898445770405581,0.9492867448120527
SULT1C4,-0.0065470877474165,0.898502799991219,0.9492867448120527
LOC100289607,0.0114731198802533,0.898508237841706,0.9492867448120527
XLOC_004406,0.0055863545177248,0.89857539552939,0.9493235691777587
XLOC_l2_014548,0.009124806039662,0.89876411110512,0.9494888093017926
LOC100287329,-0.0082027761387963,0.898924243453478,0.9495746413806828
FGFR1,-0.0173180328645492,0.898959332815071,0.9495746413806828
XLOC_007971,0.0241002649521367,0.898959998744019,0.9495746413806828
XLOC_009387,-0.0150253007316716,0.898974604345085,0.9495746413806828
XLOC_014106,0.0085003200697184,0.899135925898491,0.9497064638831606
ACBD7,0.0155100214496176,0.899164034676911,0.9497064638831606
XLOC_004758,0.0161248193549632,0.899237817512762,0.9497064707078303
XLOC_003916,-0.0165012080903275,0.899300352464585,0.9497064707078303
XLOC_010597,-0.0094354633586735,0.899336695620455,0.9497064707078303
XLOC_005163,-0.0075795556485447,0.899350089958466,0.9497064707078303
NIPAL4,-0.0184544872158448,0.899359199613904,0.9497064707078303
XLOC_005944,-0.0176637408777269,0.899402598267923,0.9497064707078303
LOC100288368,-0.0098421136669002,0.899406700498183,0.9497064707078303
LOC100128105,0.0113750353543678,0.899431634281285,0.9497064707078303
FOXD4L2,-0.0085239578050204,0.899454886321323,0.9497064707078303
LOC728485,0.0079197452402199,0.899506033735533,0.9497090790797811
XLOC_003586,0.0064034116437039,0.899521989117521,0.9497090790797811
SPIN1,0.0059275257180875,0.899577207599936,0.9497332582607745
RELL1,-0.0076983208958587,0.899739955860831,0.9498709567423969
XLOC_l2_013910,0.012167936555908,0.899906380457117,0.9500089989490033
TMEM174,-0.0110731599783036,0.89993536551454,0.9500089989490033
XLOC_013348,0.0021156689577115,0.900115653126294,0.9501651872871957
XLOC_010113,0.0021355422719664,0.900267840695023,0.9502666088324937
XLOC_009073,0.0039108828722147,0.900276402719283,0.9502666088324937
SERPINE3,0.016112646413335,0.900323947793152,0.9502826627067898
LAMB2P1,-0.0126997174966976,0.90043402033174,0.9503565920244115
SLC17A1,0.0025119473984061,0.900458666970183,0.9503565920244115
COPG2IT1,-0.017254005102548,0.900556953654296,0.9504201641776894
LHX6,-0.0156437797262399,0.900583582137475,0.9504201641776894
XLOC_009447,-0.0108566416520453,0.900692418682677,0.9504692653670218
H2AFY2,0.0153128117802357,0.900723077676845,0.9504692653670218
NDUFAF2,0.0072585210307742,0.900727134901033,0.9504692653670218
XLOC_004799,-0.0123567585160045,0.900797324409357,0.9505092014556814
ECSCR,0.0183567611942186,0.900996405402832,0.9506851343522341
XLOC_001398,-0.0082657581054728,0.901152049331456,0.9507976911264496
XLOC_000911,-0.0167705888707697,0.901199817135178,0.9507976911264496
LGALS9,0.0129345976946746,0.901200139047477,0.9507976911264496
TMEM35,0.0187987839010066,0.901267383071697,0.9508345007794022
XLOC_007101,0.0114304020063485,0.901497077792801,0.9510393650449689
LOC100507406,0.0112478368326052,0.901526290711268,0.9510393650449689
XLOC_010625,0.0056735928414668,0.901683129199278,0.951073415202615
CD300LD,-0.0172901030442199,0.901683512976313,0.951073415202615
XLOC_008902,-0.0050780721777616,0.901693342851579,0.951073415202615
XLOC_l2_010075,0.0063332992917957,0.901718866048055,0.951073415202615
LOC442459,-0.0158438657027133,0.901720381373025,0.951073415202615
ANP32D,0.0084229879620734,0.901895344056066,0.9512014505401974
SNORD19,-0.0142328361494277,0.901917046225844,0.9512014505401974
XLOC_005990,0.0191596191603025,0.901938873715569,0.9512014505401974
WNT10B,0.0158769154141987,0.90198491851581,0.9512158748822128
ANKRD19P,-0.0078729977804303,0.902059800013704,0.9512573570626806
STC1,-0.0112589983039149,0.902090074975446,0.9512573570626806
GJD2,0.0027299110900442,0.902151224795038,0.9512573570626806
SDR42E1,-0.0079261795167493,0.902153729368925,0.9512573570626806
LOC100509196,-0.0081966941277249,0.902212667353028,0.9512853712747842
GBX2,0.0176702477215784,0.902315471988979,0.9513596344423677
LOC100131907,-0.0108619722496739,0.902394741903392,0.9514090792515205
MAP1B,-0.0153507648576627,0.902611126045467,0.951603077030464
XLOC_009500,0.0142722832347504,0.902702043340226,0.951664788695744
LOC728445,0.0090526582043035,0.902766874595411,0.9516989959683589
LCA5,0.0130016240175883,0.9028111275507,0.9517115078721563
XLOC_003913,-0.0122043368672717,0.903012441754745,0.9518479860753669
OR4D9,0.0114462202418029,0.903039840293587,0.9518479860753669
SMARCC1,0.0057745317301387,0.903089734744542,0.9518479860753669
FEM1C,0.0057510956705648,0.903103960320074,0.9518479860753669
